,addr,busiCall,busiId,busiNm,chgerId,chgerType,lat,lng,note,parkingFree,powerType,stat,statId,statNm,statUpdDt,useTime,zcode
521,서울특별시 성동구 뚝섬로 379,1522-2573,CV,대영채비(주),04,04,37.539929,127.0534939,,N,,2,CV000659,포르쉐 HPC 데스티네이션 이마트 성수점,20210424223726,10:00~23:00,11
522,서울특별시 종로구 북촌로 15,1522-2573,CV,대영채비(주),01,06,37.578447999999,126.9851810000,,N,,2,CV000660,헌법재판소,20210425093228,09:00~18:00,11
523,서울특별시 서초구 매헌로 16,1522-2573,CV,대영채비(주),01,02,37.463481,127.03696,,Y,,9,CV000685,포르쉐 HPC 데스티네이션 이마트 양재점,20201119174310,10:00~23:00,11
524,서울특별시 서초구 매헌로 16,1522-2573,CV,대영채비(주),02,02,37.463481,127.03696,,Y,,9,CV000685,포르쉐 HPC 데스티네이션 이마트 양재점,20201119174310,10:00~23:00,11
525,서울특별시 서초구 매헌로 16,1522-2573,CV,대영채비(주),03,04,37.463481,127.03696,,Y,,2,CV000685,포르쉐 HPC 데스티네이션 이마트 양재점,20210425093226,10:00~23:00,11
526,서울특별시 서초구 매헌로 16,1522-2573,CV,대영채비(주),04,04,37.463481,127.03696,,Y,,2,CV000685,포르쉐 HPC 데스티네이션 이마트 양재점,20210425123600,10:00~23:00,11
527,서울특별시 도봉구 도봉로110마길 42,1522-2573,CV,대영채비(주),01,02,37.644465000000,127.0361929999,,Y,,2,CV000691,북한산드림시티1차,20210425121319,24시간 이용가능,11
528,서울특별시 광진구 워커힐로 177,1522-2573,CV,대영채비(주),01,02,37.557607,127.110977,,N,,2,CV000752,포르쉐 데스티네이션 그랜드워커힐 서울,20210424231113,24시간 이용가능,11
529,서울특별시 광진구 워커힐로 177,1522-2573,CV,대영채비(주),02,02,37.557607,127.110977,,N,,2,CV000752,포르쉐 데스티네이션 그랜드워커힐 서울,20210424231113,24시간 이용가능,11
530,서울특별시 광진구 워커힐로 177,1522-2573,CV,대영채비(주),01,02,37.557607,127.110977,,N,,2,CV000753,포르쉐 데스티네이션 비스타워커힐 서울,20210425110126,24시간 이용가능,11
531,서울특별시 광진구 워커힐로 177,1522-2573,CV,대영채비(주),02,02,37.557607,127.110977,,N,,2,CV000753,포르쉐 데스티네이션 비스타워커힐 서울,20210424231113,24시간 이용가능,11
532,서울특별시 서초구 반포대로12길 3,1522-2573,CV,대영채비(주),01,04,37.484869000000,127.0114610000,,Y,,2,CV000756,아우디_서초 전시장,20210424231104,09:00~18:00,11
533,서울특별시 송파구 충민로2길 8,1522-2573,CV,대영채비(주),01,04,37.479005000000,127.1266380000,,Y,,2,CV000762,아우디_송파대로 전시장,20210425113538,09:00~18:00,11
534,서울특별시 성동구 성수일로6길 10,1522-2573,CV,대영채비(주),01,04,37.545103,127.05091999999,,Y,,2,CV000766,아우디_성수 서비스센터,20210424231104,09:00~18:00,11
535,서울특별시 성동구 성수일로6길 10,1522-2573,CV,대영채비(주),02,04,37.545103,127.05091999999,,Y,,2,CV000766,아우디_성수 서비스센터,20210424231104,09:00~18:00,11
536,서울특별시 영등포구 영신로 224,1522-2573,CV,대영채비(주),01,04,37.527336,126.90366100000,,Y,,2,CV000767,아우디_영등포 서비스 센터,20210424231104,09:00~18:00,11
537,서울특별시 강남구 도곡로 121,1522-2573,CV,대영채비(주),01,04,37.490391,127.03354700000,,Y,,2,CV000773,아우디_도곡로 전시장 150KW,20210425080606,09:00~18:00,11
538,서울특별시 강남구 도산대로 306,1522-2573,CV,대영채비(주),01,04,37.521443999999,127.0348710000,,Y,,2,CV000775,아우디_도산대로 전시장,20210425092306,09:00~18:00,11
539,서울특별시 광진구 광나루로52길 83,1522-2573,CV,대영채비(주),01,06,37.539152000000,127.0913630000,,Y,,3,CV000781,구의3동 공영주차장,20210425122633,24시간 이용가능,11
540,서울특별시 광진구 광나루로52길 83,1522-2573,CV,대영채비(주),02,04,37.539152000000,127.0913630000,,Y,,2,CV000781,구의3동 공영주차장,20210424231108,24시간 이용가능,11
541,서울특별시 광진구 광나루로52길 83,1522-2573,CV,대영채비(주),03,04,37.539152000000,127.0913630000,,Y,,2,CV000781,구의3동 공영주차장,20210424231108,24시간 이용가능,11
542,서울특별시 광진구 광나루로52길 83,1522-2573,CV,대영채비(주),04,04,37.539152000000,127.0913630000,,Y,,2,CV000781,구의3동 공영주차장,20210424231108,24시간 이용가능,11
543,서울특별시 광진구 광나루로52길 83,1522-2573,CV,대영채비(주),05,04,37.539152000000,127.0913630000,,Y,,2,CV000781,구의3동 공영주차장,20210424231108,24시간 이용가능,11
544,서울특별시 강남구 영동대로 318,1522-2573,CV,대영채비(주),01,04,37.503019000000,127.06699,,Y,,2,CV000784,아우디_대치 전시장,20210425115707,09:00~18:00,11
545,서울특별시 양천구 신정중앙로 36,1522-2573,CV,대영채비(주),01,06,37.527434,126.85547299999,,Y,,2,CV000788,신정종합복지관,20210424231114,09:00~18:00,11
546,서울특별시 양천구 신정중앙로 36,1522-2573,CV,대영채비(주),02,06,37.527434,126.85547299999,,Y,,2,CV000788,신정종합복지관,20210424231827,09:00~18:00,11
547,서울특별시 강남구 논현로18길 9,1522-2573,CV,대영채비(주),01,04,37.478001999999,127.0455609999,,Y,,2,CV000790,아우디_개포 서비스 센터,20210424231104,09:00~18:00,11
548,서울특별시 중구 동호로 211,1522-2573,CV,대영채비(주),01,04,37.55671399999,127.00884100000,,Y,,2,CV000793,아우디_남산 전시장,20210424231104,09:00~18:00,11
549,서울특별시 서대문구 서소문로 51,1522-2573,CV,대영채비(주),01,02,37.561949,126.966732,,Y,,2,CV000800,서울시 상수도사업본부,20210424231115,09:00~18:00,11
550,서울특별시 서대문구 서소문로 51,1522-2573,CV,대영채비(주),02,02,37.561949,126.966732,,Y,,2,CV000800,서울시 상수도사업본부,20210425044945,09:00~18:00,11
551,서울특별시 중구 장충단로 60,1522-2573,CV,대영채비(주),01,02,37.550071000000,127.0004970000,,N,,2,CV000820,반얀트리클럽 스파서울더클럽,20210424231113,24시간 이용가능,11
552,서울특별시 중구 장충단로 60,1522-2573,CV,대영채비(주),02,02,37.550071000000,127.0004970000,,N,,2,CV000820,반얀트리클럽 스파서울더클럽,20210425115717,24시간 이용가능,11
553,서울특별시 양천구 신정로7길 81,1522-2573,CV,대영채비(주),01,06,37.513822013387,126.8333919590,,Y,,2,CV000823,양천구중앙도서관,20210424231116,09:00~18:00,11
554,서울특별시 양천구 신정로7길 81,1522-2573,CV,대영채비(주),02,06,37.513822013387,126.8333919590,,Y,,2,CV000823,양천구중앙도서관,20210424231116,09:00~18:00,11
555,서울특별시 관악구 신림로 111,1522-2573,CV,대영채비(주),01,06,37.47058499999,126.9369599999,,Y,,2,CV000825,대학동주민센터,20210424231106,09:00~18:00,11
556,서울특별시 중구 퇴계로10길 29,1522-2573,CV,대영채비(주),01,06,37.558435000000,126.9811149999,,Y,,2,CV000826,서울 중구청,20210424231115,24시간 이용가능,11
557,서울특별시 중구 퇴계로10길 29,1522-2573,CV,대영채비(주),02,06,37.558435000000,126.9811149999,,Y,,2,CV000826,서울 중구청,20210424231115,24시간 이용가능,11
558,서울특별시 중구 퇴계로10길 29,1522-2573,CV,대영채비(주),03,06,37.558435000000,126.9811149999,,Y,,2,CV000826,서울 중구청,20210425090238,24시간 이용가능,11
559,서울특별시 중구 다산로36가길 14-3,1522-2573,CV,대영채비(주),01,06,37.561612129,127.01890125,,Y,,1,CV000833,동화동 공영주차장,20210404100547,09:00~18:00,11
560,서울특별시 중구 다산로36가길 14-3,1522-2573,CV,대영채비(주),02,06,37.561612129,127.01890125,,Y,,1,CV000833,동화동 공영주차장,20210404100547,09:00~18:00,11
561,서울특별시 관악구 행운4길 21,1522-2573,CV,대영채비(주),01,06,37.479778999,126.96048500,,Y,,2,CV000834,행운동 공영주차장,20210425113544,09:00~18:00,11
562,서울특별시 노원구 공릉로 232,1522-2573,CV,대영채비(주),01,06,37.632288999,127.07916800,,Y,,2,CV000838,창조융합연구동,20210425113049,09:00~18:00,11
563,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),01,04,37.536051,127.146385,,Y,,2,CV000840,EV스테이션강동,20210425003131,24시간 이용가능,11
564,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),02,04,37.536051,127.146385,,Y,,2,CV000840,EV스테이션강동,20210424182313,24시간 이용가능,11
565,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),03,04,37.536051,127.146385,,Y,,2,CV000840,EV스테이션강동,20210422182047,24시간 이용가능,11
566,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),04,04,37.536051,127.146385,,Y,,2,CV000840,EV스테이션강동,20210424180046,24시간 이용가능,11
567,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),05,04,37.536051,127.146385,,Y,,2,CV000840,EV스테이션강동,20210425001045,24시간 이용가능,11
568,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),06,04,37.536051,127.146385,,Y,,1,CV000840,EV스테이션강동,20210425105548,24시간 이용가능,11
569,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),07,04,37.536051,127.146385,,Y,,2,CV000840,EV스테이션강동,20210423111046,24시간 이용가능,11
570,서울특별시 강동구 천호대로 1221,1522-2573,CV,대영채비(주),08,04,37.536051,127.146385,,Y,,2,CV000840,EV스테이션강동,20210423145049,24시간 이용가능,11
571,서울특별시 구로구 안양천로537길 16,1522-2573,CV,대영채비(주),01,02,37.503859000,126.86871600,,Y,,2,CV000842,고척동 제니스 아이스링크장,20210424231108,09:00~18:00,11
572,서울특별시 구로구 안양천로537길 16,1522-2573,CV,대영채비(주),02,02,37.503859000,126.86871600,,Y,,3,CV000842,고척동 제니스 아이스링크장,20210425093840,09:00~18:00,11
573,서울특별시 서초구 남부순환로 2584,1522-2573,CV,대영채비(주),01,04,37.50358200,127.01036538,,Y,,2,CV000848,반포복개도로공영주차장,20210424231105,09:00~18:00,11
574,서울특별시 서초구 남부순환로 2584,1522-2573,CV,대영채비(주),02,04,37.50358200,127.01036538,,Y,,2,CV000848,반포복개도로공영주차장,20210424231105,09:00~18:00,11
575,서울특별시 서초구 남부순환로 2584,1522-2573,CV,대영채비(주),03,04,37.50358200,127.01036538,,Y,,2,CV000848,반포복개도로공영주차장,20210424231105,09:00~18:00,11
576,서울특별시 서초구 남부순환로 2584,1522-2573,CV,대영채비(주),04,06,37.50358200,127.01036538,,Y,,2,CV000848,반포복개도로공영주차장,20210424231105,09:00~18:00,11
577,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),01,02,37.558442521,126.8547893,,Y,,2,CV000857,홈플러스 강서점(본사),20210424231110,10:00~21:00,11
578,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),02,02,37.558442521,126.8547893,,Y,,2,CV000857,홈플러스 강서점(본사),20210425123602,10:00~21:00,11
579,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),03,02,37.558442521,126.8547893,,Y,,2,CV000857,홈플러스 강서점(본사),20210424231110,10:00~21:00,11
580,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),04,04,37.558442521,126.8547893,,Y,,2,CV000857,홈플러스 강서점(본사),20210423180741,10:00~21:00,11
581,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),05,04,37.558442521,126.8547893,,Y,,2,CV000857,홈플러스 강서점(본사),20210423180741,10:00~21:00,11
582,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),06,06,37.558442521,126.8547893,,Y,,2,CV000857,홈플러스 강서점(본사),20210425090232,10:00~21:00,11
583,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),01,02,37.5584281,126.854901,,Y,,2,CV000858,포르쉐 데스티네이션 홈플러스 본사(강서점),20210424231114,24시간 이용가능,11
584,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),02,02,37.5584281,126.854901,,Y,,2,CV000858,포르쉐 데스티네이션 홈플러스 본사(강서점),20210424231114,24시간 이용가능,11
585,서울특별시 강서구 화곡로 398,1522-2573,CV,대영채비(주),03,02,37.5584281,126.854901,,Y,,2,CV000858,포르쉐 데스티네이션 홈플러스 본사(강서점),20210424231114,24시간 이용가능,11
586,서울특별시 종로구 율곡로 75,1522-2573,CV,대영채비(주),01,04,37.578184000,126.98751,,Y,,2,CV000860,현대계동 본사,20210423180740,24시간 이용가능,11
587,서울특별시 종로구 율곡로 75,1522-2573,CV,대영채비(주),02,04,37.578184000,126.98751,,Y,,2,CV000860,현대계동 본사,20210423180740,24시간 이용가능,11
588,서울특별시 종로구 율곡로 75,1522-2573,CV,대영채비(주),03,04,37.578184000,126.98751,,Y,,2,CV000860,현대계동 본사,20210425105039,24시간 이용가능,11
589,서울특별시 종로구 율곡로 75,1522-2573,CV,대영채비(주),04,04,37.578184000,126.98751,,Y,,2,CV000860,현대계동 본사,20210425105039,24시간 이용가능,11
590,서울특별시 강남구 압구정로71길 28,1522-2573,CV,대영채비(주),01,06,37.528218000,127.04647700,,Y,,2,CV000868,효성빌라청담101,20210424231110,09:00~18:00,11
591,서울특별시 강남구 압구정로71길 28,1522-2573,CV,대영채비(주),02,06,37.528218000,127.04647700,,Y,,2,CV000868,효성빌라청담101,20210424231110,09:00~18:00,11
592,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),01,02,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210424231113,09:00~18:00,11
593,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),02,02,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210425100040,09:00~18:00,11
594,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),03,02,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210424082607,09:00~18:00,11
595,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),04,02,37.561906999,126.81860899,,Y,,1,CV000870,마곡9단지,20210404100553,09:00~18:00,11
596,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),05,02,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210424231113,09:00~18:00,11
597,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),06,02,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210425120610,09:00~18:00,11
598,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),07,02,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210424231113,09:00~18:00,11
599,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),08,06,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210424231113,09:00~18:00,11
600,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),09,06,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210423180744,09:00~18:00,11
601,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),10,06,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210425105044,09:00~18:00,11
602,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),11,06,37.561906999,126.81860899,,Y,,1,CV000870,마곡9단지,20210404100553,09:00~18:00,11
603,서울특별시 강서구 공항대로 103,1522-2573,CV,대영채비(주),12,06,37.561906999,126.81860899,,Y,,2,CV000870,마곡9단지,20210424231113,09:00~18:00,11
604,서울특별시 중구 다산로33길 3,1522-2573,CV,대영채비(주),01,06,37.562018999,127.01445199,,Y,,1,CV000876,신당동 공공복합청사,20210404100554,09:00~18:00,11
605,서울특별시 강남구 밤고개로21길 71,1522-2573,CV,대영채비(주),01,04,37.474252000,127.11416600,,Y,,2,CV000883,밤고개로21길 공영주차장,20210424165032,09:00~18:00,11
606,서울특별시 강남구 밤고개로21길 71,1522-2573,CV,대영채비(주),02,04,37.474252000,127.11416600,,Y,,2,CV000883,밤고개로21길 공영주차장,20210424165032,09:00~18:00,11
607,서울특별시 강남구 밤고개로21길 71,1522-2573,CV,대영채비(주),03,04,37.474252000,127.11416600,,Y,,2,CV000883,밤고개로21길 공영주차장,20210423180734,09:00~18:00,11
608,서울특별시 강남구 밤고개로21길 71,1522-2573,CV,대영채비(주),04,04,37.474252000,127.11416600,,Y,,2,CV000883,밤고개로21길 공영주차장,20210423180734,09:00~18:00,11
609,서울특별시 강남구 밤고개로21길 71,1522-2573,CV,대영채비(주),05,06,37.474252000,127.11416600,,Y,,2,CV000883,밤고개로21길 공영주차장,20210424141553,09:00~18:00,11
610,서울특별시 관악구 남부순환로163길 14,1522-2573,CV,대영채비(주),01,06,37.485083000,126.92215600,,Y,,2,CV000885,남부초 공영주차장,20210425111542,09:00~18:00,11
611,서울특별시 마포구 큰우물로 61,1522-2573,CV,대영채비(주),01,04,37.54199400,126.94520799,,Y,,2,CV000887,염리공영주차장,20210423180749,09:00~18:00,11
612,서울특별시 마포구 큰우물로 61,1522-2573,CV,대영채비(주),02,04,37.54199400,126.94520799,,Y,,2,CV000887,염리공영주차장,20210423180749,09:00~18:00,11
613,서울특별시 마포구 큰우물로 61,1522-2573,CV,대영채비(주),03,04,37.54199400,126.94520799,,Y,,2,CV000887,염리공영주차장,20210423180749,09:00~18:00,11
614,서울특별시 마포구 큰우물로 61,1522-2573,CV,대영채비(주),04,04,37.54199400,126.94520799,,Y,,2,CV000887,염리공영주차장,20210423180749,09:00~18:00,11
615,서울특별시 마포구 큰우물로 61,1522-2573,CV,대영채비(주),05,06,37.54199400,126.94520799,,Y,,2,CV000887,염리공영주차장,20210423180749,09:00~18:00,11
616,서울특별시 중구 소공로 106,1522-2573,CV,대영채비(주),01,04,37.564462999,126.98020500,,Y,,2,CV000888,포르쉐 HPC 데스티네이션 서울 웨스틴 조선 호텔,20210423180745,09:00~18:00,11
617,서울특별시 중구 소공로 106,1522-2573,CV,대영채비(주),02,04,37.564462999,126.98020500,,Y,,2,CV000888,포르쉐 HPC 데스티네이션 서울 웨스틴 조선 호텔,20210425123130,09:00~18:00,11
618,서울특별시 중구 소공로 106,1522-2573,CV,대영채비(주),03,02,37.564462999,126.98020500,,Y,,2,CV000888,포르쉐 HPC 데스티네이션 서울 웨스틴 조선 호텔,20210424231114,09:00~18:00,11
619,서울특별시 중구 소공로 106,1522-2573,CV,대영채비(주),04,02,37.564462999,126.98020500,,Y,,2,CV000888,포르쉐 HPC 데스티네이션 서울 웨스틴 조선 호텔,20210424231114,09:00~18:00,11
620,서울특별시 동대문구 서울시립대로 163,1522-2573,CV,대영채비(주),01,02,37.583377999,127.05930899,,N,,9,CV000895,서울특별시 서울시립대,,09:00~18:00,11
621,서울특별시 영등포구 의사당대로 154,1522-2573,EM,evmost,01,06,37.517737,126.927370,,Y,,2,EM000001,EV충전소 SK여의도주유소 (ev Most),20210425062406,07:00-22:00,11
622,서울특별시 영등포구 선유로 114,1522-2573,EM,evmost,01,04,37.524004,126.890839,,Y,,1,EM000002,EV충전소 SK영등포행복주유소 (ev Most),20210404100530,07:00-22:00,11
623,서울특별시 양천구 남부순환로 553,1522-2573,EM,evmost,01,06,37.519571,126.838732,,Y,,2,EM000003,EV충전소 SK신월남부주유소 (ev Most),20210425020308,24시간 이용가능,11
624,서울특별시 중랑구 망우로 229,1522-2573,EM,evmost,01,06,37.594717,127.077906,,Y,,2,EM000004,EV충전소 SK중랑교셀프주유소 (ev Most),20210424231117,24시간 이용가능,11
625,"서울특별시 관악구 남부순환로 1883, 한유빌딩",031-778-6181,EP,이카플러그,01,06,37.479242,126.958982,,N,,2,EP000001,서울 한유에너지 급속,20210422220502,24시간 이용가능,11
626,"서울특별시 서초구 서초대로 397(서초동, 부띠크모나코)",031-778-6181,EP,이카플러그,01,06,37.49738,127.024546,,N,,2,EP000002,서울 부띠크모나코 급속,20210415093501,24시간 이용가능,11
627,"서울특별시 서초구 서초대로 397(서초동, 부띠크모나코)",031-778-6181,EP,이카플러그,02,06,37.49738,127.024546,,N,,2,EP000002,서울 부띠크모나코 급속,20210417100502,24시간 이용가능,11
628,"서울특별시 서초구 서초대로 397(서초동, 부띠크모나코)",031-778-6181,EP,이카플러그,03,06,37.49738,127.024546,,N,,2,EP000002,서울 부띠크모나코 급속,20210423130502,24시간 이용가능,11
629,서울특별시 노원구 광운로 20,031-778-6181,EP,이카플러그,01,05,37.619319,127.058983,,N,,2,EP000005,광운대학교,20210420194502,24시간 이용가능,11
630,서울특별시 중구 세종대로 124,031-778-6181,EP,이카플러그,01,06,37.567755,126.977805,"30분당 3000원,추가10분당 1200원",N,,1,EP000010,서울신문사,20210208132256,24시간 이용가능,11
631,서울특별시 강동구 고덕로 201,1833-4577,EP,이카플러그,01,02,37.556207248990,127.1485437622,,Y,,2,EP109102,서울장애인종합복지관,20210421164917,-,11
632,서울특별시 강동구 고덕로 201,1833-4577,EP,이카플러그,02,02,37.556207248990,127.1485437622,,Y,,2,EP109102,서울장애인종합복지관,20210424105310,-,11
633,서울특별시 관악구 관악로 195,1833-4577,EP,이카플러그,01,02,37.482564093482,126.9530968066,,Y,,2,EP190003,관악위버폴리스,20210423144810,24시간 이용가능,11
634,서울특별시 관악구 관악로 195,1833-4577,EP,이카플러그,02,02,37.482564093482,126.9530968066,,Y,,2,EP190003,관악위버폴리스,20210424071628,24시간 이용가능,11
635,서울특별시 관악구 관악로 195,1833-4577,EP,이카플러그,03,02,37.482564093482,126.9530968066,,Y,,2,EP190003,관악위버폴리스,20210423111810,24시간 이용가능,11
636,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,01,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210424031704,-,11
637,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,02,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210423134810,-,11
638,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,03,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210424031655,-,11
639,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,04,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210424031704,-,11
640,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,05,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210423054810,-,11
641,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,06,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210423031824,-,11
642,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,07,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210424031709,-,11
643,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,08,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210421014810,-,11
644,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,09,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210423204810,-,11
645,서울특별시 도봉구 마들로11길 20,1833-4577,EP,이카플러그,10,02,37.655037814437,127.0518028212,,Y,,2,EP190009,(주)농협유통창동농산물종합,20210425111903,-,11
646,서울특별시 양천구 목동동로 391,1833-4577,EP,이카플러그,01,02,37.535873812913,126.8802712827,,Y,,3,EP190061,서울 목동현대파크빌,20210425105859,-,11
647,서울특별시 양천구 목동동로 391,1833-4577,EP,이카플러그,02,02,37.535873812913,126.8802712827,,Y,,2,EP190061,서울 목동현대파크빌,20210424025310,-,11
648,서울특별시 관악구 보라매로5가길 7,1833-4577,EP,이카플러그,01,02,37.491848111000,126.9251744749,,Y,,2,EP190073,서울 캐릭터그린빌관리단,20210420212931,-,11
649,서울특별시 관악구 보라매로5가길 7,1833-4577,EP,이카플러그,02,02,37.491848111000,126.9251744749,,Y,,2,EP190073,서울 캐릭터그린빌관리단,20210424215805,-,11
650,서울특별시 관악구 보라매로5가길 7,1833-4577,EP,이카플러그,03,02,37.491848111000,126.9251744749,,Y,,2,EP190073,서울 캐릭터그린빌관리단,20210424200420,-,11
651,서울특별시 관악구 보라매로5가길 7,1833-4577,EP,이카플러그,04,02,37.491848111000,126.9251744749,,Y,,2,EP190073,서울 캐릭터그린빌관리단,20210425035810,-,11
652,서울특별시 강남구 논현로163길 33,1833-4577,EP,이카플러그,01,02,37.523894355314,127.0255799782,,Y,,2,EP190075,서울 광림교회,20210425031722,-,11
653,서울특별시 강남구 논현로163길 33,1833-4577,EP,이카플러그,02,02,37.523894355314,127.0255799782,,Y,,2,EP190075,서울 광림교회,20210424113141,-,11
654,서울특별시 강남구 논현로163길 33,1833-4577,EP,이카플러그,03,02,37.523894355314,127.0255799782,,Y,,2,EP190075,서울 광림교회,20210420012513,-,11
655,서울특별시 강남구 논현로163길 33,1833-4577,EP,이카플러그,04,02,37.523894355314,127.0255799782,,Y,,2,EP190075,서울 광림교회,20210418074820,-,11
656,서울특별시 강남구 논현로163길 33,1833-4577,EP,이카플러그,05,02,37.523894355314,127.0255799782,,Y,,2,EP190075,서울 광림교회,20210423212310,-,11
657,서울특별시 강남구 논현로163길 33,1833-4577,EP,이카플러그,06,02,37.523894355314,127.0255799782,,Y,,2,EP190075,서울 광림교회,20210425031705,-,11
658,서울특별시 강남구 논현로163길 33,1833-4577,EP,이카플러그,07,02,37.523894355314,127.0255799782,,Y,,2,EP190075,서울 광림교회,20210424105310,-,11
659,서울특별시 양천구 목동동로 393,1833-4577,EP,이카플러그,01,02,37.5361835360,126.88005355078,,Y,,2,EP190101,부영그린타운1차,20210423031836,-,11
660,서울특별시 강남구 영동대로72길 10,1833-4577,EP,이카플러그,01,02,37.504658027440,127.0667903520,,Y,,2,EP190103,풍림아이원3차,20210423234313,-,11
661,서울특별시 강남구 도산대로 207,1833-4577,EP,이카플러그,01,02,37.520426487857,127.0290764783,,Y,,2,EP190107,성도빌딩,20210423031826,-,11
662,서울특별시 도봉구 삼양로144길 33,이카플러그,EP,이카플러그,01,02,37.649509077270,127.0163952300,,Y,,2,EP190116,도봉 덕성여자대학교,20210421031722,-,11
663,서울특별시 도봉구 삼양로144길 33,이카플러그,EP,이카플러그,02,02,37.649509077270,127.0163952300,,Y,,2,EP190116,도봉 덕성여자대학교,20210425075310,-,11
664,서울특별시 도봉구 삼양로144길 33,이카플러그,EP,이카플러그,03,02,37.649509077270,127.0163952300,,Y,,2,EP190116,도봉 덕성여자대학교,20210421031710,-,11
665,서울특별시 도봉구 삼양로144길 33,이카플러그,EP,이카플러그,04,02,37.649509077270,127.0163952300,,Y,,2,EP190116,도봉 덕성여자대학교,20210422031728,-,11
666,서울특별시 강남구 언주로 506,1833-4577,EP,이카플러그,01,02,37.503417547862,127.0428583952,,Y,,2,EP200178,역삼아르누보시티,20210425031733,-,11
667,서울특별시 강남구 언주로 506,1833-4577,EP,이카플러그,02,02,37.503417547862,127.0428583952,,Y,,2,EP200178,역삼아르누보시티,20210330031709,-,11
668,서울특별시 동대문구 장한로14길 81,1833-4577,EP,이카플러그,01,02,37.566818123222,127.0721803699,,Y,,2,EP200181,서울 래미안장안아파트,20210418074818,-,11
669,서울특별시 동대문구 장한로14길 81,1833-4577,EP,이카플러그,02,02,37.566818123222,127.0721803699,,Y,,2,EP200181,서울 래미안장안아파트,20210330031730,-,11
670,서울특별시 동대문구 장한로14길 81,1833-4577,EP,이카플러그,03,02,37.566818123222,127.0721803699,,Y,,2,EP200181,서울 래미안장안아파트,20210421105528,-,11
671,서울특별시 동대문구 장한로14길 81,1833-4577,EP,이카플러그,04,02,37.566818123222,127.0721803699,,Y,,2,EP200181,서울 래미안장안아파트,20210425091751,-,11
